mi_geo_id,FIPS,County,Cty.VTD,STATEFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,TOTPOP,VAP,PRS08DEM,PRS08REP,PRS08OTH,GOV06DEM,GOV06REP,GOV06OTH,AG06DEM,AG06REP,AG06OTH,SOS06DEM,SOS06REP,SOS06OTH
2848,125,OAKLAND,125 1510,26,1510,261251510,A,1.25E+12,Voting District 1253872000001,V1,G5240,N,3209780,499898,42.7976766,-83.61668,2340.00,1738.00,832.32,604.36,44.82,609.51,523.18,25.16,440.75,625.68,51.14,444.88,636.25,40.88
2849,125,OAKLAND,125 1850,26,1850,261251850,A,1.26E+12,Voting District 1255056000003,V1,G5240,N,1373945,0,42.4799713,-83.0947024,2610.00,2047.00,700.14,405.82,21.15,434.19,321.88,11.16,337.28,388.04,22.01,350.42,373.48,24.65
2850,125,OAKLAND,125 3910,26,3910,261253910,A,1.26E+12,Voting District 1257490000021,V1,G5240,N,506341,0,42.4633421,-83.2053558,1791.00,1436.00,956.09,19.63,4.17,625.91,36.91,0.92,566.92,79.91,2.90,525.90,116.90,3.91
2851,125,OAKLAND,125 4140,26,4140,261254140,A,1.26E+12,Voting District 1257492000001,V1,G5240,N,649423,0,42.528151,-83.2091248,1113.00,831.00,476.31,348.66,5.22,341.38,296.64,6.94,225.19,383.85,17.92,213.98,410.65,7.50
2852,125,OAKLAND,125 3090,26,3090,261253090,A,1.26E+12,Voting District 1256902000002,V1,G5240,N,1745348,0,42.6869997,-83.126858,3151.00,2616.00,853.26,735.39,35.55,626.21,587.50,27.40,414.51,757.76,32.98,394.78,778.00,31.88
2853,125,OAKLAND,125 1260,26,1260,261251260,A,1.25E+12,Voting District 1252788000005,V1,G5240,N,1247407,0,42.4501528,-83.136076,2526.00,2107.00,1186.70,262.59,19.88,344.39,141.25,10.54,289.55,185.74,12.48,253.00,218.99,14.48
2854,125,OAKLAND,125 60,26,60,2612560,A,1.25E+12,Voting District 1250410500003,V1,G5240,N,5203813,0,42.6413932,-83.2301159,2380.00,1789.00,694.93,469.31,25.16,382.22,357.80,22.32,285.26,420.12,39.55,281.13,454.50,16.67
2855,125,OAKLAND,125 4070,26,4070,261254070,A,1.26E+12,Voting District 1257490000037,V1,G5240,N,2945899,0,42.4646961,-83.306415,1076.00,914.00,821.36,116.54,9.86,659.89,121.92,6.91,586.92,173.92,14.93,523.88,229.89,17.89
2856,125,OAKLAND,125 2320,26,2320,261252320,A,1.26E+12,Voting District 1255982000004,V1,G5240,N,6764620,0,42.7245134,-83.1598112,1905.00,1486.00,386.39,682.33,18.08,359.92,622.94,8.86,239.26,701.60,26.39,232.83,711.07,23.64
2857,125,OAKLAND,125 620,26,620,26125620,A,1.25E+12,Voting District 1251004000001,V1,G5240,N,13009061,25315,42.8727493,-83.4295793,1401.00,1049.00,479.47,628.43,22.59,383.93,531.81,21.08,270.09,602.87,41.45,286.02,606.48,23.82
2858,125,OAKLAND,125 5250,26,5250,261255250,A,1.26E+12,Voting District 1258548000027,V1,G5240,N,1618170,672168,42.594394,-83.4149669,1509.00,1208.00,523.14,468.00,6.90,580.92,573.92,8.93,445.91,674.91,17.93,382.93,734.92,14.90
2859,125,OAKLAND,125 3550,26,3550,261253550,A,1.26E+12,Voting District 1257004000012,V1,G5240,N,1624870,0,42.5089744,-83.1353849,2286.00,1886.00,826.08,552.14,29.99,583.97,459.48,19.50,384.56,604.56,40.10,387.63,619.99,24.81
2860,125,OAKLAND,125 900,26,900,26125900,A,1.25E+12,Voting District 1252738000002,V1,G5240,N,1250355,0,42.4602731,-83.3672238,1737.00,1410.00,608.31,453.30,17.56,504.93,357.90,16.90,328.93,509.89,19.91,323.91,521.90,14.92
2861,125,OAKLAND,125 1690,26,1690,261251690,A,1.25E+12,Voting District 1254040000010,V1,G5240,N,4602883,29323,42.7345771,-83.4042121,2783.00,2062.00,781.56,809.64,27.08,650.82,699.81,18.78,437.80,874.78,27.78,408.80,913.81,17.84
2862,125,OAKLAND,125 3560,26,3560,261253560,A,1.26E+12,Voting District 1257004000013,V1,G5240,N,1279977,0,42.5083211,-83.1535631,2352.00,1941.00,860.06,573.53,31.17,734.07,510.16,25.16,510.09,656.04,49.15,487.03,698.77,36.01
2863,125,OAKLAND,125 5090,26,5090,261255090,A,1.26E+12,Voting District 1258548000011,V1,G5240,N,1316462,0,42.5395447,-83.3507532,1683.00,1291.00,717.80,360.94,9.67,583.86,284.87,9.89,424.87,416.84,11.86,401.86,449.84,9.89
2864,125,OAKLAND,125 4490,26,4490,261254490,A,1.26E+12,Voting District 1258070000014,V1,G5240,N,2562421,0,42.5851019,-83.1189116,2437.00,1870.00,736.78,761.05,19.75,557.38,599.23,23.64,355.91,744.26,37.14,377.86,751.24,19.44
2865,125,OAKLAND,125 2250,26,2250,261252250,A,1.26E+12,Voting District 1255944000019,V1,G5240,N,7714730,72931,42.4447987,-83.5226471,1507.00,955.00,294.47,456.05,4.09,,,,,,,,,
2866,125,OAKLAND,125 4220,26,4220,261254220,A,1.26E+12,Voting District 1257492000009,V1,G5240,N,3297403,0,42.513557,-83.3058004,1543.00,1054.00,500.91,492.79,10.57,405.23,379.03,8.08,271.82,472.25,22.65,234.63,521.04,16.29
2867,125,OAKLAND,125 2970,26,2970,261252970,A,1.26E+12,Voting District 1256544000018,V1,G5240,N,1750938,122,42.6818315,-83.2562655,2781.00,2041.00,779.01,103.82,5.02,371.88,63.88,5.84,338.87,82.88,8.86,311.87,113.88,8.86
2868,125,OAKLAND,125 430,26,430,26125430,A,1.25E+12,Voting District 1250911000016,V1,G5240,N,2274178,125108,42.5369517,-83.3119653,1247.00,964.00,470.32,363.19,5.89,476.86,280.87,1.90,305.89,417.86,12.90,285.92,444.89,13.86
2869,125,OAKLAND,125 4310,26,4310,261254310,A,1.26E+12,Voting District 1257576000004,V1,G5240,N,6989374,120246,42.7297463,-83.4584769,1762.00,1348.00,431.90,540.95,18.04,301.51,455.48,6.78,215.16,517.87,10.25,213.89,525.77,12.24
2870,125,OAKLAND,125 2220,26,2220,261252220,A,1.26E+12,Voting District 1255944000016,V1,G5240,N,2953425,0,42.4709188,-83.5065382,3530.00,2456.00,842.92,1041.08,17.86,291.81,463.32,4.64,202.51,526.41,11.79,176.70,570.29,7.68
2871,125,OAKLAND,125 3510,26,3510,261253510,A,1.26E+12,Voting District 1257004000008,V1,G5240,N,1486683,0,42.5007647,-83.1572384,2796.00,2252.00,992.48,788.56,27.18,837.61,694.93,26.22,608.74,847.80,44.43,549.00,940.39,38.18
2872,125,OAKLAND,125 2470,26,2470,261252470,A,1.26E+12,Voting District 1255992000011,V1,G5240,N,440863,0,42.4685494,-83.1675187,1158.00,900.00,660.60,59.14,6.23,462.69,49.89,8.50,392.14,110.59,10.77,368.71,140.79,11.17
2873,125,OAKLAND,125 4000,26,4000,261254000,A,1.26E+12,Voting District 1257490000030,V1,G5240,N,1615568,0,42.495928,-83.31,2478.00,1918.00,1326.44,86.96,5.58,940.87,94.87,6.88,857.90,151.89,7.90,815.88,192.87,9.90
2874,125,OAKLAND,125 4150,26,4150,261254150,A,1.26E+12,Voting District 1257492000002,V1,G5240,N,1268265,0,42.5208421,-83.2136318,1256.00,966.00,453.23,438.91,7.82,375.35,345.80,3.38,233.35,435.17,23.85,205.62,485.61,8.67
2875,125,OAKLAND,125 10,26,10,2612510,A,1.25E+12,Voting District 1250040000001,V1,G5240,N,37259408,1657424,42.8595418,-83.1449068,2204.00,1701.00,479.24,874.39,34.85,347.73,752.81,19.33,223.21,809.91,43.76,257.31,802.37,27.06
2876,125,OAKLAND,125 2790,26,2790,261252790,A,1.26E+12,Voting District 1256490000002,V1,G5240,N,727524,0,42.4727453,-83.1459097,1212.00,967.00,667.97,246.78,17.42,540.70,206.53,10.80,377.98,337.37,19.78,351.35,375.67,18.85
2877,125,OAKLAND,125 2520,26,2520,261252520,A,1.26E+12,Voting District 1255992000016,V1,G5240,N,668783,0,42.4528142,-83.1985219,1484.00,1075.00,858.14,10.75,1.20,519.48,13.35,0.00,487.19,32.28,6.47,463.93,61.75,3.32
2878,125,OAKLAND,125 850,26,850,26125850,A,1.25E+12,Voting District 1251764000012,V1,G5240,N,1297007,347393,42.5568279,-83.495016,1735.00,1330.00,490.36,535.20,22.08,394.51,417.57,4.71,278.88,498.93,21.27,276.18,512.38,8.02
2879,125,OAKLAND,125 2980,26,2980,261252980,A,1.26E+12,Voting District 1256544000019,V1,G5240,N,1950558,82459,42.663195,-83.2575359,2693.00,1810.00,924.08,98.61,13.98,561.81,104.83,2.83,511.81,138.78,11.78,497.82,150.79,12.76
2880,125,OAKLAND,125 2850,26,2850,261252850,A,1.26E+12,Voting District 1256544000006,V1,G5240,N,884699,0,42.6316435,-83.3185007,1749.00,1317.00,725.55,193.61,11.45,631.84,212.85,9.85,569.85,254.86,19.86,517.79,296.82,24.85
2881,125,OAKLAND,125 20,26,20,2612520,A,1.25E+12,Voting District 1250040000002,V1,G5240,N,38802996,1052174,42.8407,-83.1914382,2257.00,1787.00,472.32,823.02,24.05,375.95,665.26,8.97,285.29,705.32,21.77,259.85,745.63,19.31
2882,125,OAKLAND,125 300,26,300,26125300,A,1.25E+12,Voting District 1250911000003,V1,G5240,N,1840228,416809,42.557052,-83.2962819,1497.00,1172.00,536.24,523.58,7.38,473.82,413.83,8.84,311.84,550.89,12.85,283.86,582.87,8.84
2883,125,OAKLAND,125 5020,26,5020,261255020,A,1.26E+12,Voting District 1258548000004,V1,G5240,N,1757080,503263,42.5833337,-83.4064784,1570.00,1135.00,533.53,451.24,15.22,436.91,477.85,11.82,323.87,552.86,25.87,282.85,587.85,26.86
2884,125,OAKLAND,125 4240,26,4240,261254240,A,1.26E+12,Voting District 1257510000001,V1,G5240,N,2378734,6346,42.4725165,-83.663111,3415.00,2719.00,975.81,1012.82,29.83,811.83,820.84,14.82,551.82,1006.80,40.85,568.82,1007.83,26.76
2885,125,OAKLAND,125 4530,26,4530,261254530,A,1.26E+12,Voting District 1258070000018,V1,G5240,N,2103621,0,42.5840002,-83.1966167,1987.00,1478.00,555.08,653.15,14.07,483.79,672.17,12.92,282.89,837.47,25.14,240.29,887.58,18.23
2886,125,OAKLAND,125 4860,26,4860,261254860,A,1.26E+12,Voting District 1258424000017,V1,G5240,N,1619187,0,42.6551031,-83.397288,2659.00,2190.00,782.97,504.79,32.46,547.84,429.85,11.86,412.84,531.86,24.86,402.89,535.85,22.85
2887,125,OAKLAND,125 2540,26,2540,261252540,A,1.26E+12,Voting District 1255992000018,V1,G5240,N,239731,0,42.4791514,-83.1989221,1775.00,1456.00,657.91,75.32,3.75,322.55,40.16,2.40,289.90,64.60,4.30,267.50,81.50,8.96
2888,125,OAKLAND,125 690,26,690,26125690,A,1.25E+12,Voting District 1251616000002,V1,G5240,N,631713,0,42.5307783,-83.1424299,1161.00,969.00,441.03,299.56,14.51,304.06,248.28,12.53,213.21,310.88,21.58,224.03,297.68,20.24
2889,125,OAKLAND,125 2300,26,2300,261252300,A,1.26E+12,Voting District 1255982000002,V1,G5240,N,27657431,804336,42.7889105,-83.1476661,1888.00,1487.00,585.82,601.09,30.96,380.66,521.63,12.04,269.86,574.99,36.20,251.65,604.41,23.54
2890,125,OAKLAND,125 2690,26,2690,261252690,A,1.26E+12,Voting District 1256110000013,V1,G5240,N,5311420,0,42.7196384,-83.3185104,2460.00,1800.00,652.48,650.13,19.94,418.99,576.49,20.93,297.42,644.77,41.01,271.34,690.11,20.51
2891,125,OAKLAND,125 1650,26,1650,261251650,A,1.25E+12,Voting District 1254040000006,V1,G5240,N,8548065,126495,42.739697,-83.3354138,2680.00,1784.00,525.14,895.39,20.23,327.80,733.81,4.78,231.93,792.77,21.80,198.79,841.80,10.78
2892,125,OAKLAND,125 1910,26,1910,261251910,A,1.26E+12,Voting District 1255056000009,V1,G5240,N,1408944,0,42.51203,-83.1203159,1958.00,1549.00,515.82,372.84,18.69,445.61,310.93,14.67,308.15,415.30,37.62,312.49,432.95,17.90
2893,125,OAKLAND,125 4620,26,4620,261254620,A,1.26E+12,Voting District 1258070000027,V1,G5240,N,4390801,0,42.559635,-83.150336,3915.00,3163.00,829.09,398.47,19.77,330.26,218.79,12.96,254.78,271.67,26.37,262.15,272.66,17.14
2894,125,OAKLAND,125 190,26,190,26125190,A,1.25E+12,Voting District 1250864000001,V1,G5240,N,1466254,0,42.553881,-83.226536,2119.00,1605.00,592.78,635.09,10.91,321.29,419.09,4.22,192.77,512.40,11.65,159.29,549.58,5.35
2895,125,OAKLAND,125 4170,26,4170,261254170,A,1.26E+12,Voting District 1257492000004,V1,G5240,N,1313182,40066,42.5271087,-83.2335894,1516.00,1116.00,520.55,543.52,13.12,412.06,533.94,11.53,238.80,664.94,23.81,219.42,700.92,16.23
2896,125,OAKLAND,125 70,26,70,2612570,A,1.25E+12,Voting District 1250410500004,V1,G5240,N,13855570,12408,42.6979851,-83.2784442,2459.00,2060.00,727.42,484.95,17.14,366.47,362.86,17.60,281.78,420.19,27.11,279.94,429.62,17.92
2897,125,OAKLAND,125 5150,26,5150,261255150,A,1.26E+12,Voting District 1258548000017,V1,G5240,N,2852082,49485,42.56784,-83.347604,2213.00,1700.00,917.63,414.42,4.02,884.85,419.90,5.89,664.87,591.88,12.85,582.83,674.90,18.87
2898,125,OAKLAND,125 2400,26,2400,261252400,A,1.26E+12,Voting District 1255992000004,V1,G5240,N,775961,0,42.4720615,-83.1739975,2357.00,1827.00,1269.46,59.08,9.99,1001.50,57.18,10.90,904.63,129.17,10.74,866.40,170.38,6.64
2899,125,OAKLAND,125 4670,26,4670,261254670,A,1.26E+12,Voting District 1258245000001,V1,G5240,N,1141140,189727,42.7317822,-83.4234301,882.00,693.00,251.88,295.88,14.85,206.87,273.87,8.90,146.88,311.90,16.87,137.85,321.88,10.88
2900,125,OAKLAND,125 5140,26,5140,261255140,A,1.26E+12,Voting District 1258548000016,V1,G5240,N,2352328,1465149,42.5877763,-83.3431895,1420.00,1107.00,439.63,449.50,8.23,624.81,421.83,8.83,439.82,578.84,11.85,411.84,604.84,14.86
2901,125,OAKLAND,125 1310,26,1310,261251310,A,1.25E+12,Voting District 1253564000001,V1,G5240,N,34100304,596125,42.8548244,-83.5041385,2014.00,1559.00,438.74,662.20,28.76,376.88,637.98,18.48,271.45,697.78,39.85,256.92,724.19,29.23
2902,125,OAKLAND,125 800,26,800,26125800,A,1.25E+12,Voting District 1251764000007,V1,G5240,N,8326629,956744,42.5891686,-83.5264928,2664.00,1966.00,580.84,905.18,22.12,454.93,825.40,20.74,301.18,943.10,33.28,265.91,1004.64,10.45
2903,125,OAKLAND,125 1980,26,1980,261251980,A,1.26E+12,Voting District 1255398000001,V1,G5240,N,12776386,146054,42.5884346,-83.5703254,2020.00,1597.00,530.27,765.40,21.70,481.47,640.36,20.97,290.26,764.64,37.47,300.37,777.35,32.59
2904,125,OAKLAND,125 2670,26,2670,261252670,A,1.26E+12,Voting District 1256110000011,V1,G5240,N,1578950,219782,42.7715671,-83.2551563,1825.00,1373.00,517.53,531.74,17.38,372.78,447.86,17.35,250.07,516.75,34.92,237.67,557.05,27.73
2905,125,OAKLAND,125 2650,26,2650,261252650,A,1.26E+12,Voting District 1256110000009,V1,G5240,N,8437710,324297,42.726711,-83.2283768,3319.00,2372.00,753.57,808.27,24.87,497.46,677.47,10.32,319.73,816.55,25.20,311.08,836.84,13.13
2906,125,OAKLAND,125 1830,26,1830,261251830,A,1.26E+12,Voting District 1255056000001,V1,G5240,N,1112730,0,42.4841094,-83.1092731,2462.00,1941.00,743.56,393.88,41.18,523.57,329.06,25.90,390.52,427.57,31.94,423.74,393.21,34.76
2907,125,OAKLAND,125 5080,26,5080,261255080,A,1.26E+12,Voting District 1258548000010,V1,G5240,N,5026108,965492,42.5485974,-83.3281933,3002.00,2278.00,1126.15,740.33,12.37,668.74,343.76,7.76,451.75,512.75,21.77,431.74,536.76,15.74
2908,125,OAKLAND,125 3430,26,3430,261253430,A,1.26E+12,Voting District 1256958000002,V1,G5240,N,36371591,1390907,42.7459239,-83.593696,2476.00,1956.00,604.31,700.37,28.53,455.75,553.96,17.06,345.87,625.27,36.87,336.82,657.79,9.85
2909,125,OAKLAND,125 4330,26,4330,261254330,A,1.26E+12,Voting District 1257576000006,V1,G5240,N,8868279,364254,42.7678777,-83.4745329,2041.00,1501.00,510.46,708.34,21.67,404.38,635.79,14.72,277.70,704.36,36.59,263.90,739.89,16.74
2910,125,OAKLAND,125 1630,26,1630,261251630,A,1.25E+12,Voting District 1254040000004,V1,G5240,N,3111753,81814,42.7243398,-83.401977,2717.00,1937.00,738.71,934.73,31.26,545.89,748.91,15.89,313.90,933.90,35.91,317.90,946.88,12.88
2911,125,OAKLAND,125 1050,26,1050,261251050,A,1.25E+12,Voting District 1252744000011,V1,G5240,N,3355360,0,42.5045914,-83.3487952,3619.00,3022.00,1168.26,442.73,20.85,781.61,351.75,19.35,599.61,489.30,30.96,562.33,533.67,26.24
2912,125,OAKLAND,125 1560,26,1560,261251560,A,1.25E+12,Voting District 1254000000002,V1,G5240,N,372001,0,42.4873679,-83.1675827,992.00,737.00,663.14,223.95,5.84,542.72,167.69,6.05,385.56,287.84,10.27,355.46,331.72,9.57
2913,125,OAKLAND,125 2390,26,2390,261252390,A,1.26E+12,Voting District 1255992000003,V1,G5240,N,624925,0,42.4702957,-83.1969255,1733.00,1103.00,460.32,375.33,3.68,432.44,157.09,1.12,331.94,242.31,5.28,313.21,269.22,4.37
2914,125,OAKLAND,125 1550,26,1550,261251550,A,1.25E+12,Voting District 1254000000001,V1,G5240,N,1715844,9241,42.477156,-83.1588232,1507.00,1071.00,668.05,183.55,8.69,645.17,145.96,7.19,516.37,266.55,10.20,472.48,298.47,14.99
2915,125,OAKLAND,125 1760,26,1760,261251760,A,1.25E+12,Voting District 1254444000001,V1,G5240,N,2757228,1468974,42.6917102,-83.3255326,300.00,265.00,58.97,200.97,0.98,40.98,180.97,1.99,24.99,187.97,4.97,12.97,207.97,0.98
2916,125,OAKLAND,125 2990,26,2990,261252990,A,1.26E+12,Voting District 1256544000020,V1,G5240,N,1499647,0,42.6503148,-83.2545388,1884.00,1259.00,895.45,24.31,1.23,658.91,26.91,1.92,620.93,49.92,5.91,610.91,64.91,5.91
2917,125,OAKLAND,125 1790,26,1790,261251790,A,1.25E+12,Voting District 1254982000001,V1,G5240,N,24112544,137107,42.5066086,-83.6009637,3621.00,2748.00,784.15,1009.14,21.24,527.76,750.75,24.79,327.73,887.73,41.76,321.79,910.76,30.79
2918,125,OAKLAND,125 3230,26,3230,261253230,P,1.26E+12,Voting District 1256903500011,V1,G5240,S,4181568,119049,42.628115,-83.1066305,4134.00,3076.00,1111.16,934.20,30.15,598.47,688.53,26.36,414.00,820.52,37.69,438.44,807.72,32.43
2919,125,OAKLAND,125 3990,26,3990,261253990,A,1.26E+12,Voting District 1257490000029,V1,G5240,N,1320028,0,42.5039878,-83.2734827,1413.00,1198.00,669.05,83.62,9.85,664.90,72.86,5.95,581.89,140.90,7.91,551.88,172.90,7.91
2920,125,OAKLAND,125 3220,26,3220,261253220,P,1.26E+12,Voting District 1256903500010,V1,G5240,S,1297244,0,42.7022001,-83.1797871,1882.00,1356.00,535.95,682.71,10.51,477.28,563.32,6.83,275.19,732.65,18.26,248.12,770.03,8.07
2921,125,OAKLAND,125 4210,26,4210,261254210,A,1.26E+12,Voting District 1257492000008,V1,G5240,N,3705687,0,42.5235254,-83.3003828,1620.00,1215.00,609.24,494.37,9.08,482.77,406.52,4.50,290.97,564.99,16.57,278.73,580.50,11.19
2922,125,OAKLAND,125 4390,26,4390,261254390,A,1.26E+12,Voting District 1258070000004,V1,G5240,N,4311496,0,42.6104451,-83.1593364,3523.00,2695.00,1038.07,1027.64,21.07,555.96,700.77,15.21,369.85,818.97,37.05,348.17,873.04,19.29
2923,125,OAKLAND,125 870,26,870,26125870,A,1.25E+12,Voting District 1251764000014,V1,G5240,N,8379504,0,42.565057,-83.531663,2973.00,2142.00,619.76,512.96,20.77,385.26,456.56,21.90,306.34,506.69,38.03,290.50,538.12,22.15
2924,125,OAKLAND,125 4870,26,4870,261254870,A,1.26E+12,Voting District 1258424000018,V1,G5240,N,2138706,344161,42.644975,-83.3939598,2325.00,1784.00,644.81,550.35,35.09,488.77,438.76,21.78,364.76,529.79,39.78,384.80,524.79,21.78
2925,125,OAKLAND,125 3060,26,3060,261253060,A,1.26E+12,Voting District 1256544000027,V1,G5240,N,1286352,0,42.6277158,-83.2760374,1761.00,1201.00,780.21,16.44,3.66,545.78,12.79,2.72,519.75,27.75,4.79,502.77,47.60,5.67
2926,125,OAKLAND,125 510,26,510,26125510,A,1.25E+12,Voting District 1250911000024,V1,G5240,N,2696666,134859,42.5888735,-83.273087,1081.00,837.00,270.73,411.17,13.44,264.88,377.94,2.92,188.92,433.93,11.91,177.90,446.91,9.92
2927,125,OAKLAND,125 370,26,370,26125370,A,1.25E+12,Voting District 1250911000010,V1,G5240,N,2468819,0,42.5370918,-83.2939658,1943.00,1463.00,656.09,602.93,7.40,568.86,471.88,10.88,391.88,608.84,18.89,357.88,653.88,11.88
2928,125,OAKLAND,125 1350,26,1350,261251350,A,1.25E+12,Voting District 1253742000002,V1,G5240,N,888622,0,42.470088,-83.109182,1692.00,1336.00,490.17,245.28,20.91,341.79,194.82,8.85,248.82,257.80,19.77,269.86,250.81,10.83
2929,125,OAKLAND,125 4880,26,4880,261254880,A,1.26E+12,Voting District 1258424000019,V1,G5240,N,3340480,97976,42.6489767,-83.3744169,2600.00,1979.00,693.14,488.16,20.22,477.85,382.88,19.89,352.85,470.87,35.85,354.85,479.88,23.83
2930,125,OAKLAND,125 3280,26,3280,261253280,P,1.26E+12,Voting District 1256903500016,V1,G5240,S,3108424,0,42.629207,-83.1391972,1816.00,1402.00,500.93,504.76,21.15,301.85,370.50,11.48,214.87,415.67,34.14,216.58,430.85,24.34
2931,125,OAKLAND,125 5300,26,5300,261255300,A,1.26E+12,Voting District 1258686000005,V1,G5240,N,4547042,1137435,42.6478113,-83.4665625,2616.00,2082.00,611.93,803.10,20.82,560.74,651.63,25.34,376.98,778.48,47.11,353.98,829.46,23.93
2932,125,OAKLAND,125 50,26,50,2612550,A,1.25E+12,Voting District 1250410500002,V1,G5240,N,1735156,0,42.6274326,-83.2305596,2658.00,2040.00,758.59,317.64,10.30,473.36,245.86,15.30,385.61,312.51,14.68,359.55,347.14,15.55
2933,125,OAKLAND,125 3860,26,3860,261253860,A,1.26E+12,Voting District 1257490000016,V1,G5240,N,3793683,0,42.4685994,-83.2514565,2030.00,1763.00,815.49,96.77,14.12,652.88,90.89,3.90,600.88,122.88,14.88,546.90,173.87,13.91
2934,125,OAKLAND,125 2900,26,2900,261252900,A,1.26E+12,Voting District 1256544000011,V1,G5240,N,1811034,45496,42.6635152,-83.3046542,3715.00,2613.00,826.82,293.60,16.47,468.70,272.74,14.70,406.71,305.71,28.67,395.69,329.70,16.69
2935,125,OAKLAND,125 3320,26,3320,261253320,P,1.26E+12,Voting District 1256903500020,V1,G5240,S,1248227,0,42.6402522,-83.1212811,913.00,721.00,435.47,408.13,19.87,325.68,355.79,13.85,218.86,444.21,13.42,198.28,476.89,2.28
2936,125,OAKLAND,125 2740,26,2740,261252740,A,1.26E+12,Voting District 1256204000004,V1,G5240,N,4749750,663291,42.8072636,-83.2948613,3107.00,2163.00,699.57,1051.94,23.40,508.87,862.85,10.88,295.88,1004.88,32.89,324.88,996.89,17.88
2937,125,OAKLAND,125 340,26,340,26125340,A,1.25E+12,Voting District 1250911000007,V1,G5240,N,1219944,0,42.5336765,-83.2745276,778.00,587.00,242.97,274.71,2.94,204.94,196.94,4.95,131.94,253.93,8.94,117.95,275.94,4.95
2938,125,OAKLAND,125 1040,26,1040,261251040,A,1.25E+12,Voting District 1252744000010,V1,G5240,N,3169078,0,42.5046202,-83.3687338,3742.00,2811.00,1194.13,795.54,16.51,879.84,549.16,17.98,566.04,796.57,34.52,543.34,845.17,21.32
2939,125,OAKLAND,125 2860,26,2860,261252860,A,1.26E+12,Voting District 1256544000007,V1,G5240,N,1187270,0,42.6353385,-83.3066775,2215.00,1653.00,798.10,89.61,10.12,510.80,111.80,3.79,465.81,138.80,12.80,453.82,156.75,6.82
2940,125,OAKLAND,125 1930,26,1930,261251930,A,1.26E+12,Voting District 1255056000011,V1,G5240,N,529106,0,42.5022353,-83.0917435,1459.00,1139.00,418.56,331.88,16.22,359.78,252.40,13.55,238.44,341.14,19.89,260.64,326.58,20.19
2941,125,OAKLAND,125 1100,26,1100,261251100,A,1.25E+12,Voting District 1252744000016,V1,G5240,N,8692439,0,42.4844716,-83.4183097,3439.00,2600.00,1174.35,926.33,22.25,819.80,790.08,19.34,559.41,997.69,35.91,470.55,1084.77,29.79
2942,125,OAKLAND,125 200,26,200,26125200,A,1.25E+12,Voting District 1250864000002,V1,G5240,N,1755272,0,42.5531362,-83.2095624,2245.00,1624.00,679.90,644.47,10.83,368.85,360.58,9.93,228.84,482.49,14.50,211.80,493.97,21.81
2943,125,OAKLAND,125 2310,26,2310,261252310,A,1.26E+12,Voting District 1255982000003,V1,G5240,N,12427833,0,42.7529931,-83.1630668,1002.00,764.00,193.87,393.47,7.72,162.96,325.93,3.30,99.77,372.75,13.15,97.39,374.14,6.73
2944,125,OAKLAND,125 3450,26,3450,261253450,A,1.26E+12,Voting District 1257004000001,V1,G5240,N,1543704,2761,42.4810736,-83.1472584,2677.00,2332.00,1017.11,468.79,32.46,748.26,402.10,20.50,574.12,524.96,26.11,520.63,592.25,22.32
